103	162714	广发深证100指数分级	档案吧历史净值	1.5476	1.6355	1.5234	1.6113	0.0242	1.59%	---	---	0.60%
104	164809	工银中证500分级	档案吧历史净值	2.3247	2.4023	2.2888	2.3664	0.0359	1.57%	---	---	0.60%
105	164812	工银增利分级债券	档案吧历史净值	1.2330	1.2500	1.2140	1.2310	0.0190	1.57%	---	---	0费率
106	161812	银华深证100分级	档案吧历史净值	1.3630	1.5020	1.3420	1.4810	0.0210	1.56%	---	---	0.60%
107	161826	银华中证转债指数增强分级	档案吧历史净值	1.0050	1.5350	0.9900	1.5200	0.0150	1.52%	---	---	0.60%
108	165511	信诚中证500分级	档案吧历史净值	1.8170	1.9180	1.7900	1.8910	0.0270	1.51%	---	---	0.60%
109	121099	国投瑞银瑞福分级	档案吧历史净值	1.7560	1.8380	1.7300	1.8110	0.0260	1.50%	---	---	---
110	150048	银华消费分级瑞祥	档案吧历史净值	2.7290	2.7290	2.6890	2.6890	0.0400	1.49%	2.8350	-3.88%	---
111	502000	西部利得中证500等权重指数分级	档案吧历史净值	1.0990	1.0990	1.0830	1.0830	0.0160	1.48%	1.0910	0.73%	---
112	164705	汇添富恒生指数分级	档案吧历史净值	1.1270	1.1520	1.1110	1.1360	0.0160	1.44%	---	---	0.60%
113	162216	泰达中证500分级	档案吧历史净值	1.2947	2.3964	1.2764	2.3781	0.0183	1.43%	---	---	0.60%
114	164304	新华中证环保产业指数分级	档案吧历史净值	1.2040	1.8670	1.1870	1.8410	0.0170	1.43%	---	---	0.60%
115	165809	东吴转债	档案吧历史净值	1.1590	1.5990	1.1430	1.5830	0.0160	1.40%	---	---	---
116	161818	银华消费分级	档案吧历史净值	2.3880	2.4350	2.3560	2.4030	0.0320	1.36%	---	---	4折
117	150065	长盛同瑞200分级B	档案吧历史净值	2.6310	2.6310	2.5960	2.5960	0.0350	1.35%	2.7240	-3.53%	---
118	000091	信诚新双盈分级债券	档案吧历史净值	1.1150	1.3140	1.1010	1.3000	0.0140	1.27%	---	---	---
119	550017	信诚添金分级债券	档案吧历史净值	1.2100	1.3740	1.1950	1.3590	0.0150	1.26%	---	---	---
120	150250	招商中证银行指数分级B	档案吧历史净值	1.0120	1.0120	1.0000	1.0000	0.0120	1.20%	---	---	---
121	150008	国投瑞银瑞和小康	档案吧历史净值	1.4950	1.1650	1.4780	1.1520	0.0170	1.15%	1.6500	-10.37%	---
122	165707	诺德深证300指数分级	档案吧历史净值	1.0790	2.1850	1.0670	2.1730	0.0120	1.12%	---	---	0.60%
123	164905	交银国证新能源指数分级	档案吧历史净值	1.2720	1.2720	1.2580	1.2580	0.0140	1.11%	---	---	---
124	150204	鹏华传媒分级B	档案吧历史净值	1.6530	2.7740	1.6350	2.7570	0.0180	1.10%	1.7770	-7.50%	---
125	163109	申万深指分级	档案吧历史净值	0.9704	1.0970	0.9601	1.0867	0.0103	1.07%	---	---	0.60%
126	160809	长盛同辉100等权分级	档案吧历史净值	1.0400	2.1480	1.0290	2.1370	0.0110	1.07%	---	---	0.60%
127	160808	长盛同瑞200分级	档案吧历史净值	1.9880	2.0700	1.9670	2.0490	0.0210	1.07%	---	---	0.60%
128	150016	兴全合润分级A	档案吧历史净值	2.1423	2.1423	2.1198	2.1198	0.0225	1.06%	2.0650	3.61%	---
129	163406	兴全合润分级	档案吧历史净值	2.5922	2.5753	2.5650	2.5483	0.0272	1.06%	---	---	0.60%
130	150017	兴全合润分级B	档案吧历史净值	2.8921	2.8606	2.8618	2.8307	0.0303	1.06%	3.0500	-5.46%	---
131	161024	富国中证军工指数分级	档案吧历史净值	1.2010	2.2690	1.1890	2.2570	0.0120	1.01%	---	---	0.60%
132	161028	富国中证新能源汽车指数分级	档案吧历史净值	1.2090	1.2090	1.1970	1.1970	0.0120	1.00%	---	---	0.60%
133	150252	招商中证煤炭等权指数分级B	档案吧历史净值	1.0140	1.0140	1.0040	1.0040	0.0100	1.00%	---	---	---
134	165519	信诚中证800医药指数分级	档案吧历史净值	1.1420	1.7080	1.1310	1.6970	0.0110	0.97%	---	---	0.60%
135	150058	长城久兆中小板积极	档案吧历史净值	1.0090	2.7780	1.0000	2.7690	0.0090	0.90%	2.9260	-189.99%	---
136	519053	海富通双利分级债券B	档案吧历史净值	1.1620	1.3200	1.1520	1.3100	0.0100	0.87%	---	---	---
137	000388	泰达宏利瑞利债券B	档案吧历史净值	1.1730	1.2770	1.1630	1.2670	0.0100	0.86%	---	---	---
138	160718	嘉实多利分级债券	档案吧历史净值	1.0633	1.2825	1.0543	1.2735	0.0090	0.85%	---	---	0.60%
139	150086	中小板B份额	档案吧历史净值	2.9312	2.9312	2.9075	2.9075	0.0237	0.82%	2.9340	-0.10%	---
140	150107	易方达进取	档案吧历史净值	1.1118	3.1457	1.1040	3.1379	0.0078	0.71%	1.2320	-10.81%	---
141	160629	鹏华传媒分级	档案吧历史净值	1.3310	1.9000	1.3220	1.8910	0.0090	0.68%	---	---	0.60%
142	150035	泰达宏利聚利债券B	档案吧历史净值	2.1620	2.1620	2.1480	2.1480	0.0140	0.65%	2.0870	3.47%	---
143	163111	申万中小板	档案吧历史净值	1.9668	2.0668	1.9549	2.0549	0.0119	0.61%	---	---	0.60%
144	150266	中融一带一路分级B	档案吧历史净值	1.0050	1.0050	0.9990	0.9990	0.0060	0.60%	1.0990	-9.35%	---
145	162010	长城久兆中小板300	档案吧历史净值	1.0060	2.1440	1.0000	2.1380	0.0060	0.60%	---	---	0.60%
146	161723	招商中证银行指数分级	档案吧历史净值	1.0060	1.0060	1.0000	1.0000	0.0060	0.60%	---	---	---
147	150120	东吴鼎利分级债券B	档案吧历史净值	1.1210	1.1210	1.1150	1.1150	0.0060	0.54%	1.0590	5.53%	0费率
148	161724	招商中证煤炭等权指数分级	档案吧历史净值	1.0070	1.0070	1.0020	1.0020	0.0050	0.50%	---	---	---
149	161118	易方达中小指数分级	档案吧历史净值	1.0562	2.1308	1.0522	2.1268	0.0040	0.38%	---	---	0.60%
150	150050	南方消费进取	档案吧历史净值	2.1860	3.6310	2.1780	3.6170	0.0080	0.37%	2.5890	-18.44%	---
151	000770	长城久盈纯债分级债券B	档案吧历史净值	1.2010	1.2010	1.1970	1.1970	0.0040	0.33%	---	---	---
152	150142	汇添富互利分级债券B	档案吧历史净值	1.3210	1.3210	1.3170	1.3170	0.0040	0.30%	1.3980	-5.83%	0费率
153	168201	中融一带一路分级	档案吧历史净值	1.0030	1.0030	1.0000	1.0000	0.0030	0.30%	---	---	0费率
154	150134	德邦德信中高企债指数分级B	档案吧历史净值	1.0330	1.1760	1.0300	1.1730	0.0030	0.29%	1.1100	-7.45%	---
155	519055	海富通双利分级债券	档案吧历史净值	1.0650	1.0650	1.0620	1.0620	0.0030	0.28%	---	---	---
